In file included from /virtual/main.c:1:
In file included from include/uapi/linux/ptrace.h:134:
In file included from arch/x86/include/asm/ptrace.h:5:
In file included from arch/x86/include/asm/segment.h:7:
arch/x86/include/asm/ibt.h:49:8: warning: 'nocf_check' attribute ignored; use -fcf-protection to enable the attribute [-Wignored-attributes]
extern __noendbr u64 ibt_save(void);
       ^
arch/x86/include/asm/ibt.h:20:34: note: expanded from macro '__noendbr'
#define __noendbr       __attribute__((nocf_check))
                                       ^
arch/x86/include/asm/ibt.h:50:8: warning: 'nocf_check' attribute ignored; use -fcf-protection to enable the attribute [-Wignored-attributes]
extern __noendbr void ibt_restore(u64 save);
       ^
arch/x86/include/asm/ibt.h:20:34: note: expanded from macro '__noendbr'
#define __noendbr       __attribute__((nocf_check))
                                       ^
2 warnings generated.
Tracing method calls in python process 172929... Ctrl-C to quit.
CPU PID    TID    TIME(us) METHOD
4   172929 173007 1.737                                                        -> /usr/lib/python3.8/socket.py.__init__
4   172929 173007 1.737                                                        <- /usr/lib/python3.8/socket.py.__init__
4   172929 173007 1.737                                                        -> /usr/lib/python3.8/socket.py.readable
4   172929 173007 1.737                                                        <- /usr/lib/python3.8/socket.py.readable
4   172929 173007 1.737                                                      <- /usr/lib/python3.8/socket.py.makefile
4   172929 173007 1.737                                                    <- /usr/lib/python3.8/http/client.py.__init__
4   172929 173007 1.737                                                    -> /usr/lib/python3.8/http/client.py.begin
4   172929 173007 1.737                                                      -> /usr/lib/python3.8/http/client.py._read_status
4   172929 173007 1.737                                                        -> /usr/lib/python3.8/socket.py.readinto
4   172929 173007 1.737                                                          -> /usr/lib/python3.8/socket.py.readable
4   172929 173007 1.737                                                          <- /usr/lib/python3.8/socket.py.readable
4   172929 173007 1.737                                                          -> /usr/lib/python3.8/ssl.py.recv_into
4   172929 173007 1.737                                                            -> /usr/lib/python3.8/ssl.py._checkClosed
4   172929 173007 1.737                                                            <- /usr/lib/python3.8/ssl.py._checkClosed
4   172929 173007 1.737                                                            -> /usr/lib/python3.8/ssl.py.read
4   172929 173007 1.737                                                              -> /usr/lib/python3.8/ssl.py._checkClosed
4   172929 173007 1.737                                                              <- /usr/lib/python3.8/ssl.py._checkClosed
1   172929 173007 1.945                                                            <- /usr/lib/python3.8/ssl.py.read
1   172929 173007 1.945                                                          <- /usr/lib/python3.8/ssl.py.recv_into
1   172929 173007 1.945                                                        <- /usr/lib/python3.8/socket.py.readinto
1   172929 173007 1.945                                                      <- /usr/lib/python3.8/http/client.py._read_status
1   172929 173007 1.945                                                      -> /usr/lib/python3.8/http/client.py.parse_headers
1   172929 173007 1.945                                                        -> /usr/lib/python3.8/http/client.py._read_headers
1   172929 173007 1.945                                                        <- /usr/lib/python3.8/http/client.py._read_headers
1   172929 173007 1.945                                                        -> /usr/lib/python3.8/email/parser.py.__init__
1   172929 173007 1.945                                                        <- /usr/lib/python3.8/email/parser.py.__init__
1   172929 173007 1.945                                                        -> /usr/lib/python3.8/email/parser.py.parsestr
1   172929 173007 1.945                                                          -> /usr/lib/python3.8/email/parser.py.parse
1   172929 173007 1.945                                                            -> /usr/lib/python3.8/email/feedparser.py.__init__
1   172929 173007 1.945                                                              -> /usr/lib/python3.8/email/message.py.__init__
1   172929 173007 1.945                                                              <- /usr/lib/python3.8/email/message.py.__init__
1   172929 173007 1.945                                                              -> /usr/lib/python3.8/email/feedparser.py.__init__
1   172929 173007 1.945                                                              <- /usr/lib/python3.8/email/feedparser.py.__init__
1   172929 173007 1.945                                                            <- /usr/lib/python3.8/email/feedparser.py.__init__
1   172929 173007 1.945                                                            -> /usr/lib/python3.8/email/feedparser.py.feed
1   172929 173007 1.945                                                              -> /usr/lib/python3.8/email/feedparser.py.push
1   172929 173007 1.945                                                                -> /usr/lib/python3.8/email/feedparser.py.pushlines
1   172929 173007 1.945                                                                <- /usr/lib/python3.8/email/feedparser.py.pushlines
1   172929 173007 1.945                                                              <- /usr/lib/python3.8/email/feedparser.py.push
1   172929 173007 1.945                                                              -> /usr/lib/python3.8/email/feedparser.py._call_parse
1   172929 173007 1.945                                                                -> /usr/lib/python3.8/email/feedparser.py._parsegen
1   172929 173007 1.945                                                                  -> /usr/lib/python3.8/email/feedparser.py._new_message
1   172929 173007 1.945                                                                    -> /usr/lib/python3.8/email/message.py.__init__
1   172929 173007 1.945                                                                    <- /usr/lib/python3.8/email/message.py.__init__
1   172929 173007 1.945                                                                  <- /usr/lib/python3.8/email/feedparser.py._new_message
1   172929 173007 1.945                                                                  -> /usr/lib/python3.8/email/feedparser.py.__iter__
1   172929 173007 1.945                                                                  <- /usr/lib/python3.8/email/feedparser.py.__iter__
1   172929 173007 1.945                                                                  -> /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.945                                                                    -> /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.945                                                                    <- /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.945                                                                  <- /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.945                                                                  -> /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.945                                                                    -> /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.945                                                                    <- /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.945                                                                  <- /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.945                                                                  -> /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.945                                                                    -> /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.945                                                                    <- /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.945                                                                  <- /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.945                                                                  -> /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.945                                                                    -> /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.945                                                                    <- /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.945                                                                  <- /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.945                                                                  -> /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.945                                                                    -> /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.945                                                                    <- /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.945                                                                  <- /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.945                                                                  -> /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.945                                                                    -> /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.945                                                                    <- /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.945                                                                  <- /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.945                                                                  -> /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.945                                                                    -> /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.945                                                                    <- /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.945                                                                  <- /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.945                                                                  -> /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.945                                                                    -> /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.945                                                                    <- /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.945                                                                  <- /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.945                                                                  -> /usr/lib/python3.8/email/feedparser.py._parse_headers
1   172929 173007 1.945                                                                    -> /usr/lib/python3.8/email/_policybase.py.header_source_parse
1   172929 173007 1.945                                                                    <- /usr/lib/python3.8/email/_policybase.py.header_source_parse
1   172929 173007 1.945                                                                    -> /usr/lib/python3.8/email/message.py.set_raw
1   172929 173007 1.945                                                                    <- /usr/lib/python3.8/email/message.py.set_raw
1   172929 173007 1.945                                                                    -> /usr/lib/python3.8/email/_policybase.py.header_source_parse
1   172929 173007 1.945                                                                    <- /usr/lib/python3.8/email/_policybase.py.header_source_parse
1   172929 173007 1.945                                                                    -> /usr/lib/python3.8/email/message.py.set_raw
1   172929 173007 1.945                                                                    <- /usr/lib/python3.8/email/message.py.set_raw
1   172929 173007 1.946                                                                    -> /usr/lib/python3.8/email/_policybase.py.header_source_parse
1   172929 173007 1.946                                                                    <- /usr/lib/python3.8/email/_policybase.py.header_source_parse
1   172929 173007 1.946                                                                    -> /usr/lib/python3.8/email/message.py.set_raw
1   172929 173007 1.946                                                                    <- /usr/lib/python3.8/email/message.py.set_raw
1   172929 173007 1.946                                                                    -> /usr/lib/python3.8/email/_policybase.py.header_source_parse
1   172929 173007 1.946                                                                    <- /usr/lib/python3.8/email/_policybase.py.header_source_parse
1   172929 173007 1.946                                                                    -> /usr/lib/python3.8/email/message.py.set_raw
1   172929 173007 1.946                                                                    <- /usr/lib/python3.8/email/message.py.set_raw
1   172929 173007 1.946                                                                    -> /usr/lib/python3.8/email/_policybase.py.header_source_parse
1   172929 173007 1.946                                                                    <- /usr/lib/python3.8/email/_policybase.py.header_source_parse
1   172929 173007 1.946                                                                    -> /usr/lib/python3.8/email/message.py.set_raw
1   172929 173007 1.946                                                                    <- /usr/lib/python3.8/email/message.py.set_raw
1   172929 173007 1.946                                                                    -> /usr/lib/python3.8/email/_policybase.py.header_source_parse
1   172929 173007 1.946                                                                    <- /usr/lib/python3.8/email/_policybase.py.header_source_parse
1   172929 173007 1.946                                                                    -> /usr/lib/python3.8/email/message.py.set_raw
1   172929 173007 1.946                                                                    <- /usr/lib/python3.8/email/message.py.set_raw
1   172929 173007 1.946                                                                    -> /usr/lib/python3.8/email/_policybase.py.header_source_parse
1   172929 173007 1.946                                                                    <- /usr/lib/python3.8/email/_policybase.py.header_source_parse
1   172929 173007 1.946                                                                    -> /usr/lib/python3.8/email/message.py.set_raw
1   172929 173007 1.946                                                                    <- /usr/lib/python3.8/email/message.py.set_raw
1   172929 173007 1.946                                                                  <- /usr/lib/python3.8/email/feedparser.py._parse_headers
1   172929 173007 1.946                                                                  -> /usr/lib/python3.8/email/message.py.get_content_type
1   172929 173007 1.946                                                                    -> /usr/lib/python3.8/email/message.py.get
1   172929 173007 1.946                                                                      -> /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.946                                                                        -> /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.946                                                                          -> /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.946                                                                          <- /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.946                                                                        <- /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.946                                                                      <- /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.946                                                                    <- /usr/lib/python3.8/email/message.py.get
1   172929 173007 1.946                                                                    -> /usr/lib/python3.8/email/message.py._splitparam
1   172929 173007 1.946                                                                    <- /usr/lib/python3.8/email/message.py._splitparam
1   172929 173007 1.946                                                                  <- /usr/lib/python3.8/email/message.py.get_content_type
1   172929 173007 1.946                                                                  -> /usr/lib/python3.8/email/message.py.get_content_maintype
1   172929 173007 1.946                                                                    -> /usr/lib/python3.8/email/message.py.get_content_type
1   172929 173007 1.946                                                                      -> /usr/lib/python3.8/email/message.py.get
1   172929 173007 1.946                                                                        -> /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.946                                                                          -> /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.946                                                                            -> /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.946                                                                            <- /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.946                                                                          <- /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.946                                                                        <- /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.946                                                                      <- /usr/lib/python3.8/email/message.py.get
1   172929 173007 1.946                                                                      -> /usr/lib/python3.8/email/message.py._splitparam
1   172929 173007 1.946                                                                      <- /usr/lib/python3.8/email/message.py._splitparam
1   172929 173007 1.946                                                                    <- /usr/lib/python3.8/email/message.py.get_content_type
1   172929 173007 1.946                                                                  <- /usr/lib/python3.8/email/message.py.get_content_maintype
1   172929 173007 1.946                                                                  -> /usr/lib/python3.8/email/message.py.get_content_maintype
1   172929 173007 1.946                                                                    -> /usr/lib/python3.8/email/message.py.get_content_type
1   172929 173007 1.946                                                                      -> /usr/lib/python3.8/email/message.py.get
1   172929 173007 1.946                                                                        -> /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.946                                                                          -> /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.946                                                                            -> /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.946                                                                            <- /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.946                                                                          <- /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.946                                                                        <- /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.946                                                                      <- /usr/lib/python3.8/email/message.py.get
1   172929 173007 1.946                                                                      -> /usr/lib/python3.8/email/message.py._splitparam
1   172929 173007 1.946                                                                      <- /usr/lib/python3.8/email/message.py._splitparam
1   172929 173007 1.946                                                                    <- /usr/lib/python3.8/email/message.py.get_content_type
1   172929 173007 1.946                                                                  <- /usr/lib/python3.8/email/message.py.get_content_maintype
1   172929 173007 1.946                                                                  -> /usr/lib/python3.8/email/feedparser.py.__iter__
1   172929 173007 1.946                                                                  <- /usr/lib/python3.8/email/feedparser.py.__iter__
1   172929 173007 1.946                                                                  -> /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.946                                                                    -> /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.946                                                                    <- /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.946                                                                  <- /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.946                                                                <- /usr/lib/python3.8/email/feedparser.py._parsegen
1   172929 173007 1.946                                                              <- /usr/lib/python3.8/email/feedparser.py._call_parse
1   172929 173007 1.946                                                            <- /usr/lib/python3.8/email/feedparser.py.feed
1   172929 173007 1.946                                                            -> /usr/lib/python3.8/email/feedparser.py.close
1   172929 173007 1.946                                                              -> /usr/lib/python3.8/email/feedparser.py.close
1   172929 173007 1.946                                                                -> /usr/lib/python3.8/email/feedparser.py.pushlines
1   172929 173007 1.946                                                                <- /usr/lib/python3.8/email/feedparser.py.pushlines
1   172929 173007 1.946                                                              <- /usr/lib/python3.8/email/feedparser.py.close
1   172929 173007 1.946                                                              -> /usr/lib/python3.8/email/feedparser.py._call_parse
1   172929 173007 1.946                                                                -> /usr/lib/python3.8/email/feedparser.py._parsegen
1   172929 173007 1.946                                                                  -> /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.946                                                                    -> /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.946                                                                    <- /usr/lib/python3.8/email/feedparser.py.readline
1   172929 173007 1.946                                                                  <- /usr/lib/python3.8/email/feedparser.py.__next__
1   172929 173007 1.946                                                                  -> /usr/lib/python3.8/email/message.py.set_payload
1   172929 173007 1.946                                                                  <- /usr/lib/python3.8/email/message.py.set_payload
1   172929 173007 1.946                                                                <- /usr/lib/python3.8/email/feedparser.py._parsegen
1   172929 173007 1.946                                                              <- /usr/lib/python3.8/email/feedparser.py._call_parse
1   172929 173007 1.946                                                              -> /usr/lib/python3.8/email/feedparser.py._pop_message
1   172929 173007 1.947                                                              <- /usr/lib/python3.8/email/feedparser.py._pop_message
1   172929 173007 1.947                                                              -> /usr/lib/python3.8/email/message.py.get_content_maintype
1   172929 173007 1.947                                                                -> /usr/lib/python3.8/email/message.py.get_content_type
1   172929 173007 1.947                                                                  -> /usr/lib/python3.8/email/message.py.get
1   172929 173007 1.947                                                                    -> /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.947                                                                      -> /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.947                                                                        -> /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.947                                                                        <- /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.947                                                                      <- /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.947                                                                    <- /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.947                                                                  <- /usr/lib/python3.8/email/message.py.get
1   172929 173007 1.947                                                                  -> /usr/lib/python3.8/email/message.py._splitparam
1   172929 173007 1.947                                                                  <- /usr/lib/python3.8/email/message.py._splitparam
1   172929 173007 1.947                                                                <- /usr/lib/python3.8/email/message.py.get_content_type
1   172929 173007 1.947                                                              <- /usr/lib/python3.8/email/message.py.get_content_maintype
1   172929 173007 1.947                                                            <- /usr/lib/python3.8/email/feedparser.py.close
1   172929 173007 1.947                                                          <- /usr/lib/python3.8/email/parser.py.parse
1   172929 173007 1.947                                                        <- /usr/lib/python3.8/email/parser.py.parsestr
1   172929 173007 1.947                                                      <- /usr/lib/python3.8/http/client.py.parse_headers
1   172929 173007 1.947                                                      -> /usr/lib/python3.8/email/message.py.get
1   172929 173007 1.947                                                      <- /usr/lib/python3.8/email/message.py.get
1   172929 173007 1.947                                                      -> /usr/lib/python3.8/http/client.py._check_close
1   172929 173007 1.947                                                        -> /usr/lib/python3.8/email/message.py.get
1   172929 173007 1.947                                                          -> /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.947                                                            -> /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.947                                                              -> /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.947                                                              <- /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.947                                                            <- /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.947                                                          <- /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.947                                                        <- /usr/lib/python3.8/email/message.py.get
1   172929 173007 1.947                                                      <- /usr/lib/python3.8/http/client.py._check_close
1   172929 173007 1.947                                                      -> /usr/lib/python3.8/email/message.py.get
1   172929 173007 1.947                                                        -> /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.947                                                          -> /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.947                                                            -> /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.947                                                            <- /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.947                                                          <- /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.947                                                        <- /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.947                                                      <- /usr/lib/python3.8/email/message.py.get
1   172929 173007 1.947                                                    <- /usr/lib/python3.8/http/client.py.begin
1   172929 173007 1.947                                                  <- /usr/lib/python3.8/http/client.py.getresponse
1   172929 173007 1.947                                                  -> /usr/lib/python3.8/logging/__init__.py.debug
1   172929 173007 1.947                                                    -> /usr/lib/python3.8/logging/__init__.py.isEnabledFor
1   172929 173007 1.947                                                    <- /usr/lib/python3.8/logging/__init__.py.isEnabledFor
1   172929 173007 1.947                                                  <- /usr/lib/python3.8/logging/__init__.py.debug
1   172929 173007 1.947                                                  -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/util/response.py.assert_header_parsing
1   172929 173007 1.947                                                    -> /usr/lib/python3.8/email/message.py.is_multipart
1   172929 173007 1.947                                                    <- /usr/lib/python3.8/email/message.py.is_multipart
1   172929 173007 1.947                                                    -> /usr/lib/python3.8/email/message.py.get_payload
1   172929 173007 1.947                                                      -> /usr/lib/python3.8/email/message.py.is_multipart
1   172929 173007 1.947                                                      <- /usr/lib/python3.8/email/message.py.is_multipart
1   172929 173007 1.947                                                      -> /usr/lib/python3.8/email/message.py.get
1   172929 173007 1.947                                                      <- /usr/lib/python3.8/email/message.py.get
1   172929 173007 1.947                                                      -> /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.947                                                      <- /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.947                                                    <- /usr/lib/python3.8/email/message.py.get_payload
1   172929 173007 1.947                                                  <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/util/response.py.assert_header_parsing
1   172929 173007 1.947                                                <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/connectionpool.py._make_request
1   172929 173007 1.947                                                -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/response.py.from_httplib
1   172929 173007 1.947                                                  -> /usr/lib/python3.8/abc.py.__instancecheck__
1   172929 173007 1.947                                                    -> /usr/lib/python3.8/abc.py.__subclasscheck__
1   172929 173007 1.947                                                      -> /usr/lib/python3.8/_collections_abc.py.__subclasshook__
1   172929 173007 1.947                                                      <- /usr/lib/python3.8/_collections_abc.py.__subclasshook__
1   172929 173007 1.947                                                    <- /usr/lib/python3.8/abc.py.__subclasscheck__
1   172929 173007 1.947                                                  <- /usr/lib/python3.8/abc.py.__instancecheck__
1   172929 173007 1.947                                                  -> /usr/lib/python3.8/email/message.py.items
1   172929 173007 1.947                                                    -> /usr/lib/python3.8/email/message.py.<listcomp>
1   172929 173007 1.947                                                      -> /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.947                                                        -> /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.947                                                          -> /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.947                                                          <- /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.947                                                        <- /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.947                                                      <- /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.947                                                      -> /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.947                                                        -> /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.947                                                          -> /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.947                                                          <- /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.947                                                        <- /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.947                                                      <- /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.947                                                      -> /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.947                                                        -> /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.947                                                          -> /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.947                                                          <- /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.947                                                        <- /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.947                                                      <- /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.947                                                      -> /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.947                                                        -> /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.947                                                          -> /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.947                                                          <- /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.947                                                        <- /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.947                                                      <- /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.947                                                      -> /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.948                                                        -> /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.948                                                          -> /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.948                                                          <- /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.948                                                        <- /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.948                                                      <- /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.948                                                      -> /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.948                                                        -> /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.948                                                          -> /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.948                                                          <- /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.948                                                        <- /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.948                                                      <- /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.948                                                      -> /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.948                                                        -> /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.948                                                          -> /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.948                                                          <- /usr/lib/python3.8/email/utils.py._has_surrogates
1   172929 173007 1.948                                                        <- /usr/lib/python3.8/email/_policybase.py._sanitize_header
1   172929 173007 1.948                                                      <- /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
1   172929 173007 1.948                                                    <- /usr/lib/python3.8/email/message.py.<listcomp>
1   172929 173007 1.948                                                  <- /usr/lib/python3.8/email/message.py.items
1   172929 173007 1.948                                                  -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.__init__
1   172929 173007 1.948                                                    -> /usr/lib/python3.8/abc.py.__instancecheck__
1   172929 173007 1.948                                                    <- /usr/lib/python3.8/abc.py.__instancecheck__
1   172929 173007 1.948                                                    -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.extend
1   172929 173007 1.948                                                      -> /usr/lib/python3.8/abc.py.__instancecheck__
1   172929 173007 1.948                                                      <- /usr/lib/python3.8/abc.py.__instancecheck__
1   172929 173007 1.948                                                      -> /usr/lib/python3.8/abc.py.__instancecheck__
1   172929 173007 1.948                                                      <- /usr/lib/python3.8/abc.py.__instancecheck__
Possibly lost 1 samples
Possibly lost 2 samples
Possibly lost 1 samples
Possibly lost 1 samples
1   172929 173007 1.948                                                      -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.add
1   172929 173007 1.948                                                      <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.add
1   172929 173007 1.948                                                      -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.add
1   172929 173007 1.948                                                      <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.add
1   172929 173007 1.948                                                      -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.add
1   172929 173007 1.948                                                      <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.add
1   172929 173007 1.948                                                      -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.add
1   172929 173007 1.948                                                      <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.add
1   172929 173007 1.948                                                      -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.add
1   172929 173007 1.948                                                      <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.add
1   172929 173007 1.948                                                      -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.add
1   172929 173007 1.948                                                      <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.add
1   172929 173007 1.948                                                      -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.add
1   172929 173007 1.948                                                      <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.add
1   172929 173007 1.948                                                    <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.extend
1   172929 173007 1.948                                                  <- /home/supiri/.local/lib/python3.8/site-packages/urllib3/_collections.py.__init__
1   172929 173007 1.948                                                  -> /home/supiri/.local/lib/python3.8/site-packages/urllib3/response.py.__init__
1   172929 173007 1.948                                                    -> /usr/lib/python3.8/_collections_abc.py.get
